timestamp, temperature.gpu, temperature.memory, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], clocks_event_reasons.active
2026/05/02 14:40:14.671, 83, N/A, 82.31 W, 83 %, 20 %, 1095 MiB, 0x0000000000000004
2026/05/02 14:40:15.171, 83, N/A, 84.65 W, 81 %, 21 %, 1095 MiB, 0x0000000000000004
2026/05/02 14:40:15.671, 83, N/A, 83.38 W, 83 %, 20 %, 1095 MiB, 0x0000000000000004
2026/05/02 14:40:16.184, 82, N/A, 82.98 W, 75 %, 19 %, 1095 MiB, 0x0000000000000004
2026/05/02 14:40:16.698, 83, N/A, 81.28 W, 83 %, 20 %, 1095 MiB, 0x0000000000000004
2026/05/02 14:40:17.211, 83, N/A, 82.34 W, 81 %, 20 %, 1095 MiB, 0x0000000000000004
2026/05/02 14:40:17.718, 84, N/A, 82.20 W, 80 %, 20 %, 1121 MiB, 0x0000000000000004
2026/05/02 14:40:18.228, 83, N/A, 83.66 W, 80 %, 21 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:40:18.732, 84, N/A, 81.09 W, 73 %, 20 %, 1123 MiB, 0x0000000000000000
2026/05/02 14:40:19.238, 82, N/A, 81.49 W, 67 %, 18 %, 1123 MiB, 0x0000000000000004
2026/05/02 14:40:19.738, 83, N/A, 76.75 W, 61 %, 17 %, 1123 MiB, 0x0000000000000000
2026/05/02 14:40:20.248, 82, N/A, 76.42 W, 61 %, 17 %, 1123 MiB, 0x0000000000000000
2026/05/02 14:40:20.763, 83, N/A, 78.51 W, 65 %, 18 %, 1123 MiB, 0x0000000000000000
2026/05/02 14:40:21.264, 83, N/A, 80.64 W, 75 %, 20 %, 1175 MiB, 0x0000000000000004
2026/05/02 14:40:21.775, 80, N/A, 77.63 W, 68 %, 23 %, 1161 MiB, 0x0000000000000000
2026/05/02 14:40:22.290, 83, N/A, 83.06 W, 88 %, 28 %, 1135 MiB, 0x0000000000000004
2026/05/02 14:40:22.805, 83, N/A, 82.24 W, 80 %, 25 %, 1126 MiB, 0x0000000000000004
2026/05/02 14:40:23.317, 83, N/A, 83.08 W, 79 %, 25 %, 1128 MiB, 0x0000000000000004
2026/05/02 14:40:23.830, 83, N/A, 82.49 W, 78 %, 24 %, 1100 MiB, 0x0000000000000004
2026/05/02 14:40:24.345, 83, N/A, 82.42 W, 77 %, 24 %, 1102 MiB, 0x0000000000000004
2026/05/02 14:40:24.858, 83, N/A, 82.77 W, 70 %, 21 %, 1101 MiB, 0x0000000000000000
2026/05/02 14:40:25.359, 82, N/A, 66.32 W, 60 %, 18 %, 1101 MiB, 0x0000000000000000
2026/05/02 14:40:25.868, 83, N/A, 80.30 W, 74 %, 22 %, 1102 MiB, 0x0000000000000004
2026/05/02 14:40:26.379, 82, N/A, 79.70 W, 73 %, 22 %, 1101 MiB, 0x0000000000000004
2026/05/02 14:40:26.879, 82, N/A, 80.14 W, 63 %, 19 %, 1101 MiB, 0x0000000000000000
2026/05/02 14:40:27.389, 83, N/A, 83.16 W, 75 %, 22 %, 1135 MiB, 0x0000000000000004
2026/05/02 14:40:27.899, 83, N/A, 82.22 W, 73 %, 22 %, 1135 MiB, 0x0000000000000004
2026/05/02 14:40:28.405, 83, N/A, 81.57 W, 72 %, 22 %, 1134 MiB, 0x0000000000000004
2026/05/02 14:40:28.907, 83, N/A, 79.38 W, 65 %, 19 %, 1135 MiB, 0x0000000000000000
2026/05/02 14:40:29.420, 82, N/A, 78.54 W, 64 %, 19 %, 1133 MiB, 0x0000000000000000
2026/05/02 14:40:29.935, 82, N/A, 77.61 W, 64 %, 18 %, 1133 MiB, 0x0000000000000000
2026/05/02 14:40:30.450, 82, N/A, 75.86 W, 62 %, 18 %, 1133 MiB, 0x0000000000000000
2026/05/02 14:40:30.955, 82, N/A, 75.30 W, 65 %, 19 %, 1133 MiB, 0x0000000000000000
2026/05/02 14:40:31.470, 82, N/A, 75.57 W, 61 %, 18 %, 1133 MiB, 0x0000000000000000
2026/05/02 14:40:31.984, 81, N/A, 73.45 W, 59 %, 16 %, 1132 MiB, 0x0000000000000000
2026/05/02 14:40:32.499, 81, N/A, 72.10 W, 59 %, 17 %, 1133 MiB, 0x0000000000000000
2026/05/02 14:40:33.004, 81, N/A, 71.22 W, 56 %, 15 %, 1132 MiB, 0x0000000000000000
2026/05/02 14:40:33.509, 80, N/A, 70.90 W, 57 %, 15 %, 1132 MiB, 0x0000000000000000
2026/05/02 14:40:34.019, 79, N/A, 58.98 W, 49 %, 12 %, 1161 MiB, 0x0000000000000000
2026/05/02 14:40:34.529, 79, N/A, 60.47 W, 48 %, 12 %, 1144 MiB, 0x0000000000000000
2026/05/02 14:40:35.039, 80, N/A, 65.34 W, 51 %, 13 %, 1118 MiB, 0x0000000000000000
2026/05/02 14:40:35.539, 80, N/A, 64.27 W, 48 %, 12 %, 1119 MiB, 0x0000000000000000
2026/05/02 14:40:36.042, 79, N/A, 65.55 W, 50 %, 13 %, 1120 MiB, 0x0000000000000000
2026/05/02 14:40:36.555, 79, N/A, 64.48 W, 45 %, 11 %, 1119 MiB, 0x0000000000000000
2026/05/02 14:40:37.070, 79, N/A, 63.97 W, 48 %, 12 %, 1119 MiB, 0x0000000000000000
2026/05/02 14:40:37.583, 78, N/A, 63.74 W, 48 %, 12 %, 1120 MiB, 0x0000000000000000
2026/05/02 14:40:38.097, 78, N/A, 62.73 W, 51 %, 14 %, 1121 MiB, 0x0000000000000000
2026/05/02 14:40:38.599, 79, N/A, 64.12 W, 49 %, 13 %, 1121 MiB, 0x0000000000000000
2026/05/02 14:40:39.112, 79, N/A, 65.28 W, 49 %, 13 %, 1118 MiB, 0x0000000000000000
2026/05/02 14:40:39.624, 79, N/A, 64.91 W, 50 %, 14 %, 1119 MiB, 0x0000000000000000
2026/05/02 14:40:40.138, 79, N/A, 64.40 W, 45 %, 12 %, 1120 MiB, 0x0000000000000000
2026/05/02 14:40:40.641, 79, N/A, 63.90 W, 44 %, 12 %, 1120 MiB, 0x0000000000000000
2026/05/02 14:40:41.148, 78, N/A, 63.89 W, 49 %, 13 %, 1122 MiB, 0x0000000000000000
2026/05/02 14:40:41.650, 79, N/A, 66.33 W, 48 %, 15 %, 1122 MiB, 0x0000000000000000
2026/05/02 14:40:42.160, 79, N/A, 68.09 W, 49 %, 16 %, 1149 MiB, 0x0000000000000000
2026/05/02 14:40:42.670, 75, N/A, 45.67 W, 33 %, 9 %, 1178 MiB, 0x0000000000000000
2026/05/02 14:40:43.180, 78, N/A, 55.56 W, 55 %, 17 %, 1165 MiB, 0x0000000000000000
2026/05/02 14:40:43.692, 81, N/A, 69.10 W, 63 %, 19 %, 1145 MiB, 0x0000000000000000
2026/05/02 14:40:44.192, 82, N/A, 82.15 W, 79 %, 24 %, 1145 MiB, 0x0000000000000004
2026/05/02 14:40:44.706, 82, N/A, 83.09 W, 76 %, 22 %, 1143 MiB, 0x0000000000000004
2026/05/02 14:40:45.207, 81, N/A, 83.32 W, 73 %, 21 %, 1143 MiB, 0x0000000000000004
2026/05/02 14:40:45.708, 83, N/A, 84.68 W, 78 %, 22 %, 1143 MiB, 0x0000000000000004
2026/05/02 14:40:46.222, 82, N/A, 82.52 W, 73 %, 21 %, 1143 MiB, 0x0000000000000004
2026/05/02 14:40:46.735, 83, N/A, 89.96 W, 73 %, 21 %, 1143 MiB, 0x0000000000000004
2026/05/02 14:40:47.248, 83, N/A, 85.00 W, 79 %, 21 %, 1143 MiB, 0x0000000000000004
2026/05/02 14:40:47.762, 82, N/A, 83.97 W, 75 %, 20 %, 1143 MiB, 0x0000000000000004
2026/05/02 14:40:48.262, 83, N/A, 83.47 W, 76 %, 21 %, 1143 MiB, 0x0000000000000004
2026/05/02 14:40:48.766, 82, N/A, 83.81 W, 75 %, 20 %, 1145 MiB, 0x0000000000000004
2026/05/02 14:40:49.270, 83, N/A, 84.10 W, 81 %, 21 %, 1143 MiB, 0x0000000000000004
2026/05/02 14:40:49.779, 83, N/A, 82.98 W, 79 %, 21 %, 1143 MiB, 0x0000000000000004
2026/05/02 14:40:50.280, 84, N/A, 84.53 W, 81 %, 21 %, 1142 MiB, 0x0000000000000004
2026/05/02 14:40:50.790, 83, N/A, 84.93 W, 83 %, 22 %, 1142 MiB, 0x0000000000000004
2026/05/02 14:40:51.300, 83, N/A, 83.33 W, 82 %, 22 %, 1142 MiB, 0x0000000000000004
2026/05/02 14:40:51.815, 84, N/A, 84.91 W, 81 %, 21 %, 1171 MiB, 0x0000000000000004
2026/05/02 14:40:52.330, 79, N/A, 63.63 W, 50 %, 15 %, 1171 MiB, 0x0000000000000000
2026/05/02 14:40:52.842, 79, N/A, 62.50 W, 52 %, 15 %, 1144 MiB, 0x0000000000000000
2026/05/02 14:40:53.356, 80, N/A, 69.85 W, 55 %, 16 %, 1124 MiB, 0x0000000000000000
2026/05/02 14:40:53.871, 79, N/A, 67.66 W, 53 %, 15 %, 1123 MiB, 0x0000000000000000
2026/05/02 14:40:54.373, 80, N/A, 68.99 W, 56 %, 15 %, 1125 MiB, 0x0000000000000000
2026/05/02 14:40:54.886, 79, N/A, 68.61 W, 54 %, 15 %, 1126 MiB, 0x0000000000000000
2026/05/02 14:40:55.387, 79, N/A, 66.09 W, 55 %, 16 %, 1125 MiB, 0x0000000000000000
2026/05/02 14:40:55.898, 80, N/A, 69.70 W, 56 %, 16 %, 1126 MiB, 0x0000000000000000
2026/05/02 14:40:56.399, 80, N/A, 70.72 W, 58 %, 16 %, 1128 MiB, 0x0000000000000000
2026/05/02 14:40:56.901, 81, N/A, 73.45 W, 58 %, 17 %, 1126 MiB, 0x0000000000000000
2026/05/02 14:40:57.411, 80, N/A, 71.27 W, 59 %, 17 %, 1126 MiB, 0x0000000000000000
2026/05/02 14:40:57.911, 81, N/A, 73.07 W, 58 %, 16 %, 1126 MiB, 0x0000000000000000
2026/05/02 14:40:58.421, 81, N/A, 74.00 W, 59 %, 16 %, 1172 MiB, 0x0000000000000000
2026/05/02 14:40:58.931, 76, N/A, 55.05 W, 40 %, 13 %, 1167 MiB, 0x0000000000000000
2026/05/02 14:40:59.436, 77, N/A, 59.44 W, 48 %, 17 %, 1145 MiB, 0x0000000000000000
2026/05/02 14:40:59.948, 78, N/A, 64.08 W, 51 %, 18 %, 1136 MiB, 0x0000000000000000
2026/05/02 14:41:00.463, 79, N/A, 63.73 W, 48 %, 17 %, 1135 MiB, 0x0000000000000000
2026/05/02 14:41:00.977, 79, N/A, 67.26 W, 53 %, 19 %, 1135 MiB, 0x0000000000000000
2026/05/02 14:41:01.492, 80, N/A, 68.64 W, 57 %, 21 %, 1135 MiB, 0x0000000000000000
2026/05/02 14:41:02.007, 80, N/A, 68.76 W, 52 %, 19 %, 1137 MiB, 0x0000000000000000
2026/05/02 14:41:02.522, 79, N/A, 69.21 W, 60 %, 23 %, 1136 MiB, 0x0000000000000000
2026/05/02 14:41:03.034, 79, N/A, 73.17 W, 58 %, 21 %, 1137 MiB, 0x0000000000000000
2026/05/02 14:41:03.536, 80, N/A, 71.59 W, 60 %, 21 %, 1136 MiB, 0x0000000000000000
2026/05/02 14:41:04.039, 79, N/A, 71.37 W, 58 %, 20 %, 1135 MiB, 0x0000000000000000
2026/05/02 14:41:04.542, 80, N/A, 71.52 W, 57 %, 20 %, 1135 MiB, 0x0000000000000000
2026/05/02 14:41:05.051, 80, N/A, 72.14 W, 60 %, 22 %, 1135 MiB, 0x0000000000000000
2026/05/02 14:41:05.552, 81, N/A, 72.99 W, 62 %, 23 %, 1135 MiB, 0x0000000000000000
2026/05/02 14:41:06.061, 81, N/A, 74.96 W, 65 %, 24 %, 1137 MiB, 0x0000000000000000
2026/05/02 14:41:06.571, 81, N/A, 75.36 W, 62 %, 23 %, 1137 MiB, 0x0000000000000000
2026/05/02 14:41:07.083, 81, N/A, 76.60 W, 63 %, 23 %, 1138 MiB, 0x0000000000000000
2026/05/02 14:41:07.596, 81, N/A, 73.90 W, 63 %, 22 %, 1160 MiB, 0x0000000000000000
2026/05/02 14:41:08.098, 74, N/A, 39.83 W, 21 %, 7 %, 1206 MiB, 0x0000000000000000
2026/05/02 14:41:08.609, 77, N/A, 53.90 W, 47 %, 17 %, 1196 MiB, 0x0000000000000000
2026/05/02 14:41:09.123, 77, N/A, 61.29 W, 40 %, 14 %, 1177 MiB, 0x0000000000000000
2026/05/02 14:41:09.637, 78, N/A, 63.09 W, 47 %, 17 %, 1177 MiB, 0x0000000000000000
2026/05/02 14:41:10.152, 79, N/A, 62.94 W, 49 %, 19 %, 1151 MiB, 0x0000000000000000
2026/05/02 14:41:10.665, 79, N/A, 63.87 W, 51 %, 20 %, 1155 MiB, 0x0000000000000000
2026/05/02 14:41:11.179, 78, N/A, 65.49 W, 46 %, 16 %, 1160 MiB, 0x0000000000000000
2026/05/02 14:41:11.692, 79, N/A, 59.61 W, 45 %, 15 %, 1165 MiB, 0x0000000000000000
2026/05/02 14:41:12.202, 79, N/A, 65.76 W, 50 %, 16 %, 1168 MiB, 0x0000000000000000
2026/05/02 14:41:12.712, 80, N/A, 66.46 W, 54 %, 17 %, 1172 MiB, 0x0000000000000000
2026/05/02 14:41:13.222, 78, N/A, 65.48 W, 49 %, 15 %, 1173 MiB, 0x0000000000000000
2026/05/02 14:41:13.732, 80, N/A, 66.54 W, 50 %, 15 %, 1173 MiB, 0x0000000000000000
2026/05/02 14:41:14.232, 79, N/A, 66.78 W, 47 %, 14 %, 1189 MiB, 0x0000000000000000
2026/05/02 14:41:14.739, 79, N/A, 67.55 W, 53 %, 15 %, 1161 MiB, 0x0000000000000000
2026/05/02 14:41:15.254, 79, N/A, 67.30 W, 55 %, 16 %, 1158 MiB, 0x0000000000000000
2026/05/02 14:41:15.766, 79, N/A, 67.52 W, 56 %, 16 %, 1159 MiB, 0x0000000000000000
2026/05/02 14:41:16.278, 79, N/A, 67.42 W, 55 %, 16 %, 1150 MiB, 0x0000000000000000
2026/05/02 14:41:16.788, 79, N/A, 68.12 W, 54 %, 16 %, 1153 MiB, 0x0000000000000000
2026/05/02 14:41:17.303, 79, N/A, 65.60 W, 50 %, 14 %, 1156 MiB, 0x0000000000000000
2026/05/02 14:41:17.818, 77, N/A, 64.36 W, 48 %, 13 %, 1152 MiB, 0x0000000000000000
2026/05/02 14:41:18.334, 78, N/A, 64.30 W, 50 %, 14 %, 1153 MiB, 0x0000000000000000
2026/05/02 14:41:18.848, 79, N/A, 64.78 W, 54 %, 15 %, 1155 MiB, 0x0000000000000000
2026/05/02 14:41:19.348, 77, N/A, 63.62 W, 45 %, 12 %, 1154 MiB, 0x0000000000000000
2026/05/02 14:41:19.851, 78, N/A, 63.16 W, 49 %, 13 %, 1153 MiB, 0x0000000000000000
2026/05/02 14:41:20.352, 79, N/A, 64.56 W, 54 %, 14 %, 1204 MiB, 0x0000000000000000
2026/05/02 14:41:20.853, 73, N/A, 46.33 W, 35 %, 11 %, 1192 MiB, 0x0000000000000000
2026/05/02 14:41:21.363, 81, N/A, 78.84 W, 73 %, 24 %, 1155 MiB, 0x0000000000000004
2026/05/02 14:41:21.872, 82, N/A, 82.35 W, 78 %, 26 %, 1133 MiB, 0x0000000000000004
2026/05/02 14:41:22.373, 82, N/A, 83.35 W, 78 %, 26 %, 1131 MiB, 0x0000000000000004
2026/05/02 14:41:22.880, 82, N/A, 84.23 W, 78 %, 26 %, 1130 MiB, 0x0000000000000004
2026/05/02 14:41:23.396, 82, N/A, 83.04 W, 80 %, 27 %, 1130 MiB, 0x0000000000000004
2026/05/02 14:41:23.908, 82, N/A, 83.04 W, 84 %, 29 %, 1130 MiB, 0x0000000000000004
2026/05/02 14:41:24.410, 82, N/A, 83.59 W, 84 %, 29 %, 1130 MiB, 0x0000000000000004
2026/05/02 14:41:24.910, 82, N/A, 83.41 W, 80 %, 28 %, 1129 MiB, 0x0000000000000004
2026/05/02 14:41:25.424, 82, N/A, 87.65 W, 76 %, 28 %, 1129 MiB, 0x0000000000000004
2026/05/02 14:41:25.939, 83, N/A, 83.71 W, 81 %, 29 %, 1129 MiB, 0x0000000000000004
2026/05/02 14:41:26.452, 83, N/A, 80.81 W, 80 %, 29 %, 1128 MiB, 0x0000000000000004
2026/05/02 14:41:26.952, 83, N/A, 90.29 W, 81 %, 29 %, 1128 MiB, 0x0000000000000004
2026/05/02 14:41:27.458, 82, N/A, 83.25 W, 85 %, 30 %, 1125 MiB, 0x0000000000000004
2026/05/02 14:41:27.963, 83, N/A, 85.81 W, 88 %, 32 %, 1123 MiB, 0x0000000000000004
2026/05/02 14:41:28.473, 83, N/A, 84.11 W, 78 %, 29 %, 1121 MiB, 0x0000000000000004
2026/05/02 14:41:28.983, 80, N/A, 67.08 W, 55 %, 15 %, 1161 MiB, 0x0000000000000000
2026/05/02 14:41:29.493, 82, N/A, 77.93 W, 71 %, 19 %, 1135 MiB, 0x0000000000000004
2026/05/02 14:41:30.003, 82, N/A, 81.57 W, 68 %, 18 %, 1121 MiB, 0x0000000000000000
2026/05/02 14:41:30.514, 83, N/A, 82.03 W, 73 %, 19 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:31.015, 83, N/A, 82.73 W, 72 %, 20 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:31.526, 83, N/A, 82.47 W, 76 %, 21 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:32.041, 83, N/A, 82.80 W, 72 %, 20 %, 1121 MiB, 0x0000000000000004
2026/05/02 14:41:32.554, 83, N/A, 83.55 W, 76 %, 21 %, 1122 MiB, 0x0000000000000004
2026/05/02 14:41:33.069, 83, N/A, 83.51 W, 74 %, 20 %, 1122 MiB, 0x0000000000000004
2026/05/02 14:41:33.583, 83, N/A, 82.75 W, 69 %, 19 %, 1122 MiB, 0x0000000000000004
2026/05/02 14:41:34.096, 84, N/A, 83.14 W, 74 %, 21 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:34.597, 83, N/A, 84.25 W, 74 %, 21 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:35.102, 84, N/A, 86.91 W, 75 %, 21 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:35.603, 83, N/A, 85.22 W, 77 %, 22 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:36.104, 84, N/A, 84.70 W, 75 %, 22 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:36.613, 84, N/A, 84.55 W, 79 %, 23 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:37.120, 84, N/A, 84.21 W, 73 %, 22 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:37.623, 84, N/A, 84.65 W, 72 %, 22 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:38.126, 84, N/A, 84.64 W, 76 %, 22 %, 1130 MiB, 0x0000000000000004
2026/05/02 14:41:38.640, 84, N/A, 85.12 W, 75 %, 24 %, 1124 MiB, 0x0000000000000004
2026/05/02 14:41:39.145, 84, N/A, 85.65 W, 81 %, 26 %, 1119 MiB, 0x0000000000000004
2026/05/02 14:41:39.658, 84, N/A, 83.98 W, 83 %, 26 %, 1119 MiB, 0x0000000000000004
2026/05/02 14:41:40.172, 83, N/A, 83.43 W, 83 %, 27 %, 1119 MiB, 0x0000000000000004
2026/05/02 14:41:40.687, 84, N/A, 83.84 W, 80 %, 26 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:41.201, 83, N/A, 85.11 W, 78 %, 26 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:41.714, 84, N/A, 84.14 W, 80 %, 27 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:42.229, 84, N/A, 88.53 W, 77 %, 26 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:42.744, 84, N/A, 85.01 W, 80 %, 27 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:43.254, 84, N/A, 84.18 W, 72 %, 24 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:43.754, 84, N/A, 84.43 W, 79 %, 27 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:44.264, 84, N/A, 87.48 W, 77 %, 26 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:44.764, 84, N/A, 85.44 W, 80 %, 26 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:45.267, 84, N/A, 84.35 W, 81 %, 26 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:45.768, 84, N/A, 84.95 W, 79 %, 26 %, 1120 MiB, 0x0000000000000004
2026/05/02 14:41:46.277, 85, N/A, 85.31 W, 80 %, 27 %, 1118 MiB, 0x0000000000000004
2026/05/02 14:41:46.791, 84, N/A, 84.58 W, 78 %, 27 %, 1117 MiB, 0x0000000000000004
2026/05/02 14:41:47.305, 84, N/A, 84.55 W, 77 %, 26 %, 1117 MiB, 0x0000000000000004
2026/05/02 14:41:47.819, 84, N/A, 83.73 W, 77 %, 25 %, 1117 MiB, 0x0000000000000004
2026/05/02 14:41:48.333, 85, N/A, 84.34 W, 81 %, 26 %, 1117 MiB, 0x0000000000000004
2026/05/02 14:41:48.835, 85, N/A, 84.48 W, 78 %, 25 %, 1117 MiB, 0x0000000000000004
2026/05/02 14:41:49.336, 84, N/A, 84.90 W, 80 %, 25 %, 1156 MiB, 0x0000000000000004
2026/05/02 14:41:49.838, 85, N/A, 76.91 W, 76 %, 23 %, 1140 MiB, 0x0000000000000004
2026/05/02 14:41:50.351, 85, N/A, 85.24 W, 93 %, 27 %, 1116 MiB, 0x0000000000000004
2026/05/02 14:41:50.855, 84, N/A, 80.09 W, 93 %, 25 %, 1116 MiB, 0x0000000000000004
2026/05/02 14:41:51.365, 85, N/A, 85.36 W, 94 %, 26 %, 1115 MiB, 0x0000000000000004
2026/05/02 14:41:51.875, 85, N/A, 83.59 W, 93 %, 26 %, 1115 MiB, 0x0000000000000004
2026/05/02 14:41:52.385, 85, N/A, 89.00 W, 87 %, 25 %, 1115 MiB, 0x0000000000000004
2026/05/02 14:41:52.894, 85, N/A, 87.51 W, 90 %, 24 %, 1115 MiB, 0x0000000000000004
2026/05/02 14:41:53.395, 85, N/A, 88.58 W, 92 %, 26 %, 1115 MiB, 0x0000000000000004
2026/05/02 14:41:53.903, 86, N/A, 87.88 W, 92 %, 26 %, 1115 MiB, 0x0000000000000004
2026/05/02 14:41:54.413, 85, N/A, 88.73 W, 89 %, 25 %, 1115 MiB, 0x0000000000000004
2026/05/02 14:41:54.928, 85, N/A, 87.65 W, 92 %, 25 %, 1115 MiB, 0x0000000000000004
2026/05/02 14:41:55.441, 86, N/A, 88.72 W, 89 %, 24 %, 1115 MiB, 0x0000000000000004
2026/05/02 14:41:55.945, 85, N/A, 87.74 W, 97 %, 25 %, 1114 MiB, 0x0000000000000004
2026/05/02 14:41:56.446, 85, N/A, 87.83 W, 88 %, 23 %, 1113 MiB, 0x0000000000000004
2026/05/02 14:41:56.961, 86, N/A, 87.74 W, 93 %, 23 %, 1113 MiB, 0x0000000000000004
2026/05/02 14:41:57.468, 86, N/A, 88.62 W, 93 %, 22 %, 1113 MiB, 0x0000000000000004
2026/05/02 14:41:57.981, 86, N/A, 93.86 W, 91 %, 22 %, 1111 MiB, 0x0000000000000004
2026/05/02 14:41:58.485, 85, N/A, 85.53 W, 95 %, 22 %, 1110 MiB, 0x0000000000000004
2026/05/02 14:41:58.995, 85, N/A, 86.26 W, 92 %, 21 %, 1110 MiB, 0x0000000000000004
2026/05/02 14:41:59.495, 79, N/A, 51.02 W, 28 %, 10 %, 1172 MiB, 0x0000000000000000
2026/05/02 14:42:00.005, 83, N/A, 77.13 W, 65 %, 24 %, 1159 MiB, 0x0000000000000000
2026/05/02 14:42:00.515, 84, N/A, 81.59 W, 67 %, 24 %, 1130 MiB, 0x0000000000000000
2026/05/02 14:42:01.015, 84, N/A, 81.88 W, 70 %, 24 %, 1130 MiB, 0x0000000000000000
2026/05/02 14:42:01.519, 84, N/A, 81.21 W, 67 %, 23 %, 1129 MiB, 0x0000000000000004
2026/05/02 14:42:02.020, 84, N/A, 81.14 W, 71 %, 24 %, 1129 MiB, 0x0000000000000000
2026/05/02 14:42:02.533, 83, N/A, 80.28 W, 68 %, 24 %, 1130 MiB, 0x0000000000000000
2026/05/02 14:42:03.048, 85, N/A, 81.40 W, 73 %, 26 %, 1129 MiB, 0x0000000000000000
2026/05/02 14:42:03.563, 84, N/A, 80.93 W, 69 %, 24 %, 1129 MiB, 0x0000000000000000
2026/05/02 14:42:04.065, 84, N/A, 82.44 W, 71 %, 25 %, 1129 MiB, 0x0000000000000000
2026/05/02 14:42:04.579, 84, N/A, 82.34 W, 71 %, 25 %, 1130 MiB, 0x0000000000000000
2026/05/02 14:42:05.092, 84, N/A, 80.99 W, 69 %, 25 %, 1131 MiB, 0x0000000000000000
2026/05/02 14:42:05.606, 84, N/A, 81.30 W, 72 %, 25 %, 1129 MiB, 0x0000000000000000
2026/05/02 14:42:06.122, 84, N/A, 81.97 W, 68 %, 24 %, 1129 MiB, 0x0000000000000000
2026/05/02 14:42:06.626, 85, N/A, 82.60 W, 73 %, 26 %, 1129 MiB, 0x0000000000000004
2026/05/02 14:42:07.136, 85, N/A, 83.29 W, 74 %, 26 %, 1127 MiB, 0x0000000000000004
2026/05/02 14:42:07.646, 85, N/A, 83.19 W, 70 %, 25 %, 1127 MiB, 0x0000000000000000
2026/05/02 14:42:08.156, 85, N/A, 83.07 W, 72 %, 25 %, 1127 MiB, 0x0000000000000000
2026/05/02 14:42:08.666, 85, N/A, 83.21 W, 70 %, 24 %, 1127 MiB, 0x0000000000000000
2026/05/02 14:42:09.179, 84, N/A, 83.30 W, 71 %, 25 %, 1129 MiB, 0x0000000000000004
2026/05/02 14:42:09.694, 82, N/A, 81.30 W, 70 %, 23 %, 1152 MiB, 0x0000000000000000
2026/05/02 14:42:10.204, 82, N/A, 56.77 W, 53 %, 11 %, 1148 MiB, 0x0000000000000000
2026/05/02 14:42:10.716, 84, N/A, 69.72 W, 75 %, 17 %, 1118 MiB, 0x0000000000000000
2026/05/02 14:42:11.218, 84, N/A, 80.85 W, 74 %, 19 %, 1102 MiB, 0x0000000000000000
2026/05/02 14:42:11.731, 84, N/A, 82.07 W, 75 %, 20 %, 1102 MiB, 0x0000000000000000
2026/05/02 14:42:12.245, 85, N/A, 81.87 W, 74 %, 20 %, 1102 MiB, 0x0000000000000004
2026/05/02 14:42:12.746, 85, N/A, 82.26 W, 74 %, 20 %, 1102 MiB, 0x0000000000000004
2026/05/02 14:42:13.259, 84, N/A, 82.58 W, 73 %, 21 %, 1118 MiB, 0x0000000000000000
2026/05/02 14:42:13.774, 82, N/A, 66.70 W, 53 %, 17 %, 1117 MiB, 0x0000000000000000
2026/05/02 14:42:14.276, 82, N/A, 67.69 W, 54 %, 17 %, 1117 MiB, 0x0000000000000000
2026/05/02 14:42:14.786, 81, N/A, 67.06 W, 52 %, 16 %, 1118 MiB, 0x0000000000000000
2026/05/02 14:42:15.296, 82, N/A, 70.15 W, 55 %, 17 %, 1118 MiB, 0x0000000000000000
2026/05/02 14:42:15.796, 82, N/A, 69.69 W, 56 %, 17 %, 1118 MiB, 0x0000000000000000
2026/05/02 14:42:16.306, 82, N/A, 70.07 W, 59 %, 18 %, 1118 MiB, 0x0000000000000000
2026/05/02 14:42:16.806, 83, N/A, 76.20 W, 58 %, 18 %, 1118 MiB, 0x0000000000000000
2026/05/02 14:42:17.312, 83, N/A, 76.82 W, 64 %, 21 %, 1119 MiB, 0x0000000000000000
2026/05/02 14:42:17.825, 83, N/A, 75.56 W, 62 %, 20 %, 1118 MiB, 0x0000000000000000
2026/05/02 14:42:18.340, 83, N/A, 75.29 W, 61 %, 19 %, 1118 MiB, 0x0000000000000000
