timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 13:28:56.466, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.81 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:56.972, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.78 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:57.474, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.87 W, 60, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:57.983, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.76 W, 60, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:58.485, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 72.26 W, 60, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:58.986, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 72.48 W, 60, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:59.491, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 72.88 W, 60, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:59.991, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 72.50 W, 60, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:00.501, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 72.29 W, 61, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:01.001, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 72.07 W, 61, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:01.510, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 72.32 W, 61, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:02.020, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 72.28 W, 61, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:02.522, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 72.27 W, 61, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:03.023, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 219 MiB, 71.94 W, 61, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:29:03.523, NVIDIA GeForce RTX 4060 Laptop GPU, 3 %, 0 %, 154 MiB, 66.75 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
