timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu,y, clocks.current.memory [MHz],,
44:07.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.52,59,2490, 8001 MHz,,
44:08.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.01,59,2490, 8001 MHz,,
44:09.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.74,59,2490, 8001 MHz,,
44:10.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.76,59,2505, 8001 MHz,,
44:11.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.6,59,2505, 8001 MHz,,
44:12.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.27,59,2505, 8001 MHz,,
44:13.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.12,59,2505, 8001 MHz,,
44:14.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.05,59,2505, 8001 MHz,,
44:15.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,36.15,59,2490, 8001 MHz,,
44:16.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.06,59,2505, 8001 MHz,,
44:17.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.29,59,2505, 8001 MHz,,
44:18.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.11,59,2505, 8001 MHz,,
44:19.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,32.06,60,2505, 8001 MHz,,
44:20.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,27.96,59,2505, 8001 MHz,,
44:21.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,27.85,59,2505, 8001 MHz,,
44:22.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.3,59,2505, 8001 MHz,,
44:23.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,27.97,59,2505, 8001 MHz,,
44:24.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.06,59,2505, 8001 MHz,,
44:25.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.16,59,2505, 8001 MHz,,
44:26.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,36.35,60,2505, 8001 MHz,,
44:27.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.43,59,2505, 8001 MHz,,
44:28.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.8,59,2505, 8001 MHz,,
44:29.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.69,59,2505, 8001 MHz,,
44:30.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.72,59,2505, 8001 MHz,,
44:31.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.24,59,2505, 8001 MHz,,
44:32.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.72,59,2505, 8001 MHz,,
44:33.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.74,59,2505, 8001 MHz,,
44:34.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.76,59,2505, 8001 MHz,,
44:35.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,29.61,61,2505, 8001 MHz,,
44:36.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.64,59,2505, 8001 MHz,,
44:38.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28,59,2505, 8001 MHz,,
44:39.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,31.2,60,2505, 8001 MHz,,
44:40.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 326 MiB, 8188 MiB,28.27,60,2505, 8001 MHz,,
44:41.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,23.11,58,2505, 8001 MHz,,
44:42.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,23.2,58,540, 810 MHz,,
44:43.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,14.18,56,405, 405 MHz,,
44:44.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.46,56,255, 405 MHz,,
44:45.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.32,55,210, 405 MHz,,
44:46.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.25,55,210, 405 MHz,,
44:47.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.2,55,210, 405 MHz,,
44:48.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,1%, 321 MiB, 8188 MiB,2.18,54,210, 405 MHz,,
44:49.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.17,54,210, 405 MHz,,
44:50.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.24,54,210, 405 MHz,,
44:51.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.16,53,210, 405 MHz,,
44:52.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.23,53,210, 405 MHz,,
44:53.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.23,53,210, 405 MHz,,
44:54.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.15,53,210, 405 MHz,,
44:55.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,5%, 321 MiB, 8188 MiB,2.14,53,210, 405 MHz,,
44:56.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.13,52,210, 405 MHz,,
44:57.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.13,52,210, 405 MHz,,
44:58.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.13,52,210, 405 MHz,,
44:59.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.13,52,210, 405 MHz,,
45:00.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.12,52,210, 405 MHz,,
45:01.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.11,52,210, 405 MHz,,
45:02.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.1,51,210, 405 MHz,,
45:03.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.08,51,210, 405 MHz,,
45:04.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.07,51,210, 405 MHz,,
45:05.1, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.08,51,210, 405 MHz,,
45:06.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,4%, 321 MiB, 8188 MiB,2.08,51,210, 405 MHz,,
45:07.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,1%, 321 MiB, 8188 MiB,2.08,50,210, 405 MHz,,
45:08.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.07,50,210, 405 MHz,,
45:09.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.07,50,210, 405 MHz,,
45:10.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.06,50,210, 405 MHz,,
45:11.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,1%, 321 MiB, 8188 MiB,2.06,50,210, 405 MHz,,
45:12.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.06,50,210, 405 MHz,,
45:13.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.04,50,210, 405 MHz,,
45:14.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.04,49,210, 405 MHz,,
45:15.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.03,49,210, 405 MHz,,
45:16.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.02,49,210, 405 MHz,,
45:17.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.01,49,210, 405 MHz,,
45:18.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.15,49,210, 405 MHz,,
45:19.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.16,49,210, 405 MHz,,
45:20.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.03,49,210, 405 MHz,,
45:21.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,4%, 321 MiB, 8188 MiB,2.03,48,210, 405 MHz,,
45:22.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.02,48,210, 405 MHz,,
45:23.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.02,48,210, 405 MHz,,
45:24.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.03,48,210, 405 MHz,,
45:25.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.03,48,210, 405 MHz,,
45:26.2, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.03,48,210, 405 MHz,,
45:27.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.02,48,210, 405 MHz,,
45:28.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.01,48,210, 405 MHz,,
45:29.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.02,48,210, 405 MHz,,
45:30.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.03,48,210, 405 MHz,,
45:31.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.02,48,210, 405 MHz,,
45:32.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2,47,210, 405 MHz,,
45:33.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2,47,210, 405 MHz,,
45:34.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.99,47,210, 405 MHz,,
45:35.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.99,47,210, 405 MHz,,
45:36.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2,47,210, 405 MHz,,
45:37.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.01,47,210, 405 MHz,,
45:38.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2,47,210, 405 MHz,,
45:39.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2,47,210, 405 MHz,,
45:40.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2,46,210, 405 MHz,,
45:41.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.99,46,210, 405 MHz,,
45:42.3, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.98,46,210, 405 MHz,,
45:43.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,6%, 321 MiB, 8188 MiB,1.98,46,210, 405 MHz,,
45:44.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,1%, 321 MiB, 8188 MiB,1.98,46,210, 405 MHz,,
45:45.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.98,46,210, 405 MHz,,
45:46.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,4%, 321 MiB, 8188 MiB,1.98,46,210, 405 MHz,,
45:47.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.97,46,210, 405 MHz,,
45:48.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.98,46,210, 405 MHz,,
45:49.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.98,46,210, 405 MHz,,
45:50.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.96,46,210, 405 MHz,,
45:51.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.96,45,210, 405 MHz,,
45:52.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.97,45,210, 405 MHz,,
45:53.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,1%, 321 MiB, 8188 MiB,1.97,45,210, 405 MHz,,
45:54.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.96,45,210, 405 MHz,,
45:55.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.96,45,210, 405 MHz,,
45:56.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.96,45,210, 405 MHz,,
45:57.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.95,45,210, 405 MHz,,
45:58.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,1%, 321 MiB, 8188 MiB,1.95,45,210, 405 MHz,,
45:59.4, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.95,45,210, 405 MHz,,
46:00.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.96,45,210, 405 MHz,,
46:01.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.96,45,210, 405 MHz,,
46:02.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.94,45,210, 405 MHz,,
46:03.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.93,45,210, 405 MHz,,
46:04.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,45,210, 405 MHz,,
46:05.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.93,45,210, 405 MHz,,
46:06.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,2%, 321 MiB, 8188 MiB,1.94,44,210, 405 MHz,,
46:07.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.94,44,210, 405 MHz,,
46:08.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.93,44,210, 405 MHz,,
46:09.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.94,44,210, 405 MHz,,
46:10.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2.01,44,210, 405 MHz,,
46:11.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2,44,210, 405 MHz,,
46:12.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.93,44,210, 405 MHz,,
46:13.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,44,210, 405 MHz,,
46:14.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,44,210, 405 MHz,,
46:15.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,44,210, 405 MHz,,
46:16.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,4%, 321 MiB, 8188 MiB,1.91,44,210, 405 MHz,,
46:17.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.99,44,210, 405 MHz,,
46:18.5, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,2,44,210, 405 MHz,,
46:19.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.93,44,210, 405 MHz,,
46:20.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,44,210, 405 MHz,,
46:21.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,44,210, 405 MHz,,
46:22.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.93,43,210, 405 MHz,,
46:23.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,4%, 321 MiB, 8188 MiB,1.93,43,210, 405 MHz,,
46:24.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.93,43,210, 405 MHz,,
46:25.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.93,43,210, 405 MHz,,
46:26.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,43,210, 405 MHz,,
46:27.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,43,210, 405 MHz,,
46:28.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,43,210, 405 MHz,,
46:29.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,43,210, 405 MHz,,
46:30.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.94,43,210, 405 MHz,,
46:31.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,10%, 321 MiB, 8188 MiB,1.93,43,210, 405 MHz,,
46:32.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,43,210, 405 MHz,,
46:33.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,43,210, 405 MHz,,
46:34.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,43,210, 405 MHz,,
46:35.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,43,210, 405 MHz,,
46:36.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,43,210, 405 MHz,,
46:37.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,1%, 321 MiB, 8188 MiB,1.9,43,210, 405 MHz,,
46:38.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,43,210, 405 MHz,,
46:39.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,43,210, 405 MHz,,
46:40.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,43,210, 405 MHz,,
46:41.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,43,210, 405 MHz,,
46:42.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,43,210, 405 MHz,,
46:43.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,43,210, 405 MHz,,
46:44.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,43,210, 405 MHz,,
46:45.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,42,210, 405 MHz,,
46:46.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,42,210, 405 MHz,,
46:47.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,42,210, 405 MHz,,
46:48.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,42,210, 405 MHz,,
46:49.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,42,210, 405 MHz,,
46:50.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,42,210, 405 MHz,,
46:51.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,42,210, 405 MHz,,
46:52.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,42,210, 405 MHz,,
46:53.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,42,210, 405 MHz,,
46:54.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,42,210, 405 MHz,,
46:55.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,42,210, 405 MHz,,
46:56.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,7%, 321 MiB, 8188 MiB,1.9,42,210, 405 MHz,,
46:57.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,42,210, 405 MHz,,
46:58.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.91,42,210, 405 MHz,,
46:59.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,42,210, 405 MHz,,
47:00.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.92,42,210, 405 MHz,,
47:01.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,42,210, 405 MHz,,
47:02.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,42,210, 405 MHz,,
47:03.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,42,210, 405 MHz,,
47:04.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,42,210, 405 MHz,,
47:05.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,42,210, 405 MHz,,
47:06.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,42,210, 405 MHz,,
47:07.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,1%, 321 MiB, 8188 MiB,1.89,42,210, 405 MHz,,
47:08.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,41,210, 405 MHz,,
47:09.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.88,41,210, 405 MHz,,
47:10.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,41,210, 405 MHz,,
47:11.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,41,210, 405 MHz,,
47:12.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,1%, 321 MiB, 8188 MiB,1.89,41,210, 405 MHz,,
47:13.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,41,210, 405 MHz,,
47:14.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,41,210, 405 MHz,,
47:15.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.88,41,210, 405 MHz,,
47:16.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.88,41,210, 405 MHz,,
47:17.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,9%, 321 MiB, 8188 MiB,1.89,41,210, 405 MHz,,
47:18.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,41,210, 405 MHz,,
47:19.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,41,210, 405 MHz,,
47:20.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.9,41,210, 405 MHz,,
47:21.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,41,210, 405 MHz,,
47:22.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.88,41,210, 405 MHz,,
47:23.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.88,41,210, 405 MHz,,
47:24.9, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,41,210, 405 MHz,,
47:26.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.89,41,210, 405 MHz,,
47:27.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 321 MiB, 8188 MiB,1.88,41,210, 405 MHz,,
47:28.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,1%, 321 MiB, 8188 MiB,1.88,41,210, 405 MHz,,
