timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 15:24:32.632, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1782 MiB, 30.91 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:33.141, NVIDIA GeForce RTX 4060 Laptop GPU, 81 %, 3 %, 387 MiB, 31.10 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:33.647, NVIDIA GeForce RTX 4060 Laptop GPU, 2 %, 0 %, 388 MiB, 27.15 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:34.149, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 388 MiB, 23.02 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:34.657, NVIDIA GeForce RTX 4060 Laptop GPU, 5 %, 0 %, 416 MiB, 22.20 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:35.158, NVIDIA GeForce RTX 4060 Laptop GPU, 1 %, 0 %, 1372 MiB, 19.56 W, 51, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 15:24:35.661, NVIDIA GeForce RTX 4060 Laptop GPU, 11 %, 0 %, 1998 MiB, 18.77 W, 51, 2250 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 15:24:36.162, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 18 %, 1998 MiB, 35.63 W, 59, 2505 MHz, 7001 MHz, 0x0000000000000000
2026/05/01 15:24:36.672, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 16 %, 1998 MiB, 65.79 W, 60, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:37.173, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 17 %, 1998 MiB, 66.27 W, 61, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:37.674, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 17 %, 1998 MiB, 66.19 W, 61, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:38.175, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 17 %, 1998 MiB, 66.54 W, 62, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:38.685, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 17 %, 1998 MiB, 67.40 W, 61, 2505 MHz, 8001 MHz, 0x0000000000000000
