timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 15:09:18.837, NVIDIA GeForce RTX 4060 Laptop GPU, 23 %, 1 %, 1180 MiB, 33.90 W, 58, 2490 MHz, 7001 MHz, 0x0000000000000000
2026/05/01 15:09:19.347, NVIDIA GeForce RTX 4060 Laptop GPU, 23 %, 1 %, 1812 MiB, 23.42 W, 58, 2490 MHz, 7001 MHz, 0x0000000000000000
2026/05/01 15:09:19.850, NVIDIA GeForce RTX 4060 Laptop GPU, 25 %, 1 %, 2535 MiB, 22.97 W, 57, 2250 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 15:09:20.360, NVIDIA GeForce RTX 4060 Laptop GPU, 25 %, 1 %, 3141 MiB, 22.03 W, 57, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 15:09:20.871, NVIDIA GeForce RTX 4060 Laptop GPU, 30 %, 1 %, 3657 MiB, 22.20 W, 57, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 15:09:21.378, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 4 %, 3659 MiB, 62.46 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:21.889, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 3659 MiB, 56.71 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:22.390, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 3659 MiB, 56.51 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:22.894, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 3659 MiB, 57.01 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:23.398, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 3675 MiB, 57.49 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:23.906, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 3675 MiB, 59.66 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:24.414, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 4 %, 3675 MiB, 59.78 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:24.924, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 3675 MiB, 53.95 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:25.425, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 3 %, 3675 MiB, 55.72 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
